Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
51,6537,35,0,1,0,35,0,0,0,17,0,58.25,22.4833
69,6553,69,2,1,0,32,0,2,0,69,2,15.7562,76.1911
130,6562,31,0,1,0,31,0,0,0,10,0,57.0333,34.1833
33,6564,84,2,1,0,20,0,4,0,84,2,44.4264,84.9032
106,6570,66,2,1,0,6,0,3,0,66,2,21.6131,96.1303
146,6576,42,0,1,0,42,0,0,0,15,0,37.45,-6.0
45,6608,118,4,1,0,31,0,3,0,118,4,19.1,-70.1681
166,6612,85,2,3,0,22,0,19,0,85,2,33.8504,-118.0407
166,6637,42,0,1,0,39,0,3,0,42,0,41.1816,-96.0664
53,6674,34,0,1,0,34,0,0,0,4,0,60.9833,25.65
58,6676,63,2,1,0,53,1,0,0,63,2,48.4897,9.6861
164,6842,33,0,0,0,33,0,1,0,28,0,51.295,-0.329
166,6894,50,0,1,0,34,0,6,0,50,0,32.7331,-117.0344
166,6958,71,2,2,0,30,0,6,0,71,2,33.0454,-96.9815
100,7018,52,2,1,0,24,0,0,0,52,2,24.8597,-99.5647
33,7039,78,2,2,0,49,0,1,0,78,2,41.8471,126.9301
43,7054,71,2,2,0,8,0,0,0,71,2,2.1486,21.5136
20,7081,96,2,1,0,41,0,0,0,96,2,43.8269,17.0081
4,7099,52,2,1,0,20,0,0,0,52,2,-12.3597,13.5308
130,7100,32,0,1,0,32,0,5,0,29,0,56.0167,37.4833
58,7128,56,2,1,0,50,0,0,0,56,2,50.6497,8.7044
166,7154,46,0,1,0,37,0,4,0,46,0,32.5193,-94.7622
164,7202,45,0,1,0,36,0,1,0,45,0,53.3669,-0.0061
93,7232,62,2,1,0,21,0,0,0,62,2,-16.0167,35.3
20,7251,63,2,1,0,50,0,0,0,63,2,44.55,18.5167
161,7279,102,4,2,0,12,0,1,0,102,4,0.8331,32.4994
75,7285,49,0,1,0,49,0,0,0,43,0,39.45,16.2833
130,11233,34,0,1,0,34,0,0,0,24,0,54.1167,102.1667
75,11238,53,2,1,0,40,0,2,0,53,2,39.8167,15.8
166,11310,50,0,1,0,20,0,15,0,50,0,33.6872,-111.8651
58,11351,36,0,1,0,33,0,2,0,36,0,51.6833,7.4833
69,11383,173,3,1,0,36,0,0,0,173,3,22.08,79.53
130,11401,55,2,1,0,30,0,2,0,55,2,54.9167,37.4
6,11422,32,0,1,0,32,0,0,0,23,0,40.555,44.9536
166,11423,36,0,2,0,34,0,5,0,36,0,41.3803,-81.6736
34,11435,71,2,2,0,2,0,5,0,71,2,37.24,-5.99
23,11436,39,0,1,0,39,0,0,0,32,0,43.0256,25.1133
69,11456,192,3,1,0,36,0,0,0,192,3,24.18,75.63
33,11465,159,3,4,0,159,2,4,0,108,4,27.2418,111.4725
75,11784,62,2,1,0,48,0,4,0,62,2,40.8725,14.4369
71,11798,70,2,1,0,54,1,0,0,70,2,34.7836,47.6003
130,11823,50,0,1,0,30,0,3,0,50,0,61.7056,30.6958
166,11838,51,2,1,0,32,0,8,0,51,2,41.9906,-88.3135
144,11909,34,0,0,0,15,0,1,0,34,0,-29.6667,17.8833
75,11917,71,2,1,0,71,1,1,0,47,0,40.4333,18.05
144,11971,181,3,11,0,12,0,8,0,181,3,-33.9367,18.8614
164,11991,61,2,1,0,15,0,11,0,61,2,53.4083,-2.1494
166,12009,87,2,4,0,5,0,39,0,87,2,51.5423,-0.0026
19,12045,14,0,0,0,6,0,0,0,14,0,-19.0475,-65.26
58,12056,70,2,1,0,38,0,2,0,70,2,50.6106,10.6931
58,12070,34,0,0,0,34,0,1,0,17,0,52.6667,8.8
37,10998,56,2,2,0,5,0,11,0,56,2,32.8313,-117.1222
169,11041,58,2,1,0,15,0,7,0,58,2,14.6969,121.1219
22,11125,20,0,0,0,16,0,0,0,20,0,-19.77,-43.8506
140,941,62,2,1,0,59,1,0,0,62,2,48.0786,19.2942
116,1011,176,3,3,0,114,3,1,0,176,3,32.9864,70.6044
22,1117,48,0,1,0,22,0,0,0,48,0,-20.8911,-47.585
8,1120,29,0,0,0,29,0,0,0,19,0,-35.7081,150.1744
28,1129,49,0,1,0,19,0,0,0,49,0,4.4333,14.3667
166,1132,64,2,1,0,32,0,1,0,64,2,42.2985,-85.2296
146,1161,36,0,0,0,36,0,0,0,18,0,37.4833,-2.7667
166,1171,68,2,2,0,34,0,6,0,68,2,30.0849,-94.1451
70,1215,193,3,9,0,16,0,29,0,193,3,-6.2349,106.9923
99,1217,60,2,1,0,27,0,0,0,60,2,-20.2582,57.7545
159,1228,39,0,1,0,39,0,0,0,27,0,36.4889,36.1944
152,1248,87,2,1,0,41,0,0,0,87,2,46.1954,9.0297
69,1308,164,3,2,0,57,1,2,0,164,3,23.6146,77.4645
1,1309,91,2,1,0,47,0,0,0,91,2,40.7,19.95
15,1371,47,0,1,0,38,0,2,0,47,0,51.2,4.25
69,1448,180,3,4,0,101,3,6,0,180,3,26.03,80.6
58,1492,46,0,1,0,46,0,0,0,44,0,51.6167,12.3167
166,1495,60,2,2,0,33,0,5,0,60,2,35.9454,-95.8776
166,1502,43,0,1,0,43,0,0,0,18,0,37.23,-80.4279
123,1554,70,2,1,0,46,0,0,0,70,2,49.9833,20.4333
58,1557,44,0,1,0,44,0,0,0,37,0,52.0117,10.1319
123,1567,55,2,1,0,43,0,0,0,55,2,50.9069,14.9569
161,1614,127,4,3,0,13,0,1,0,127,4,0.5778,32.545
166,1615,50,0,1,0,39,0,2,0,50,0,37.5187,-77.5713
54,1621,69,2,1,0,46,0,1,0,69,2,48.9022,2.4828
52,1622,24,0,1,0,16,0,0,0,24,0,7.2667,36.2333
130,1669,38,0,1,0,38,0,0,0,18,0,55.2,36.5
159,1720,43,0,1,0,43,0,0,0,28,0,41.4653,34.7708
144,1784,53,2,1,0,18,0,5,0,53,2,-26.3,29.9833
100,1879,43,0,1,0,28,0,0,0,43,0,-34.5997,-58.3819
8,1951,26,0,0,0,26,0,1,0,12,0,-41.0636,145.8753
146,1957,41,0,1,0,41,0,0,0,14,0,39.8894,-0.0925
159,1958,54,2,1,0,43,0,0,0,54,2,40.1833,29.05
164,1963,40,0,1,0,35,0,1,0,40,0,53.593,-2.298
58,2021,64,2,1,0,52,1,0,0,64,2,49.45,10.8667
75,2067,67,2,1,0,67,1,0,0,45,0,43.8667,11.1667
8,2153,24,0,0,0,24,0,1,0,11,0,-35.2931,149.1269
22,2191,25,0,1,0,11,0,0,0,25,0,-27.3439,-51.6119
22,2192,77,2,1,0,33,0,1,0,77,2,-22.995,-47.5078
54,2278,49,0,1,0,38,0,1,0,49,0,50.4931,2.9581
166,2279,55,2,1,0,30,0,3,0,55,2,35.7819,-78.8195
75,2406,72,2,1,0,72,1,1,0,56,2,40.8667,14.35
157,2429,59,2,0,0,25,0,2,0,59,2,10.5167,-61.4
61,2433,41,0,1,0,24,0,0,0,41,0,15.4872,-91.0347
69,2453,220,5,10,0,9,0,23,0,220,5,22.8,88.37
100,2556,57,2,1,0,27,0,0,0,57,2,18.5036,-88.3053
32,2602,94,2,4,0,2,0,4,0,94,2,-34.7089,-71.0431
172,2616,30,0,0,0,24,0,0,0,30,0,-10.5522,32.0692
54,2645,38,0,1,0,38,0,0,0,23,0,47.06,-0.8783
25,2681,68,2,1,0,28,0,0,0,68,2,-2.8886,29.12
75,2698,90,2,1,0,66,1,0,0,90,2,45.55,9.2167
75,2719,74,2,1,0,74,1,0,0,27,0,42.1,11.8
166,2744,52,2,1,0,46,0,2,0,52,2,40.863,-74.1575
73,2747,57,2,1,0,39,0,0,0,57,2,52.3539,-7.7116
80,12386,43,0,1,0,18,0,0,0,43,0,-3.3956,37.6761
122,12398,89,2,1,0,29,0,1,0,89,2,16.0267,120.7478
129,12413,44,0,1,0,41,0,0,0,44,0,45.8467,27.4278
166,12418,34,0,1,0,34,0,4,0,30,0,35.1276,-118.4744
29,12487,24,0,0,0,24,0,1,0,11,0,54.5164,-128.5997
87,12506,65,2,2,0,23,0,1,0,65,2,-29.1511,27.7425
166,12527,51,2,1,0,12,0,11,0,51,2,30.1738,-95.5134
166,12547,50,0,2,0,31,0,14,0,50,0,34.1914,-118.8756
74,12592,132,4,2,0,42,0,9,0,132,4,32.7667,34.9667
77,12649,33,0,1,0,33,0,0,0,14,0,42.6341,141.6055
130,13009,32,0,1,0,32,0,0,0,4,0,57.45,45.7833
77,13024,39,0,1,0,39,0,2,0,38,0,35.9794,140.1496
54,13074,74,2,2,0,34,0,3,0,74,2,43.6414,7.0089
124,13114,38,0,1,0,15,0,6,0,38,0,41.1833,-8.5
129,13147,62,2,1,0,43,0,0,0,62,2,46.6383,27.7292
124,13192,35,0,0,0,27,0,1,0,35,0,38.6833,-8.45
46,13199,75,2,2,0,5,0,8,0,75,2,-1.45,-79.47
65,13226,131,4,2,0,18,0,4,0,131,4,19.05,-72.4667
145,12670,84,2,2,0,4,0,0,0,84,2,7.28,28.68
166,12674,67,2,1,0,33,0,4,0,67,2,39.0346,-95.6955
130,12688,30,0,0,0,30,0,0,0,29,0,56.5,31.65
5,12763,18,0,0,0,18,0,0,0,2,0,-43.25,-65.3
166,12792,45,0,1,0,32,0,7,0,45,0,39.7926,-84.3165
157,12859,63,2,1,0,21,0,5,0,63,2,10.6333,-61.3833
34,12866,25,0,1,0,5,0,3,0,25,0,5.5333,-73.3667
34,12875,35,0,1,0,12,0,0,0,35,0,8.1,-76.7333
70,12922,35,0,1,0,26,0,0,0,35,0,-8.5069,115.2624
59,12171,89,2,1,0,19,0,0,0,89,2,5.5306,-0.7028
166,12283,50,0,1,0,33,0,8,0,50,0,41.1023,-81.4216
77,12291,63,2,2,0,26,0,8,0,63,2,32.9281,130.5594
22,12329,48,0,1,0,15,0,3,0,48,0,-29.6508,-50.7808
75,12354,46,0,1,0,46,0,1,0,29,0,42.2492,11.7561
22,9192,28,0,0,0,19,0,1,0,28,0,-8.0,-34.8833
74,9247,117,4,2,0,42,0,9,0,117,4,32.0333,34.85
122,9278,62,2,1,0,22,0,0,0,62,2,11.0106,124.6075
164,9280,35,0,1,0,35,0,3,0,20,0,53.5665,-2.8869
166,9281,67,2,1,0,16,0,8,0,67,2,32.4208,-110.9767
58,9301,55,2,1,0,28,0,4,0,55,2,52.0167,11.25
15,9319,39,0,1,0,39,0,2,0,30,0,51.2258,2.9194
54,9364,41,0,1,0,41,0,1,0,26,0,50.7039,1.5939
166,9376,59,2,1,0,12,0,15,0,59,2,43.36,-5.845
29,9382,36,0,1,0,36,0,3,0,36,0,44.5667,-80.9333
8,9441,24,0,0,0,17,0,3,0,24,0,-38.0712,145.4878
54,9452,84,2,3,0,16,0,10,0,84,2,48.7145,2.2457
69,9505,179,3,4,0,179,2,2,0,175,3,28.143,77.329
75,9529,64,2,1,0,48,0,1,0,64,2,35.8728,14.5075
22,9561,18,0,0,0,7,0,0,0,18,0,-2.6278,-56.7358
121,9618,36,0,1,0,21,0,1,0,36,0,-10.6958,-77.7742
75,9659,55,2,1,0,43,0,1,0,55,2,37.6167,15.0667
22,9692,21,0,0,0,11,0,0,0,21,0,-3.2939,-45.1739
166,9732,63,2,2,0,19,0,14,0,63,2,40.7593,-86.0756
69,9734,41,0,1,0,30,0,0,0,41,0,11.2777,77.5837
34,9714,121,4,4,0,0,0,5,0,121,4,4.8143,-75.6946
58,9774,58,2,1,0,37,0,2,0,58,2,48.4656,9.2261
41,10116,68,2,1,0,35,0,1,0,68,2,49.013,13.9975
70,10131,51,2,1,0,25,0,0,0,51,2,-8.7223,116.2923
136,10148,59,2,1,0,32,0,0,0,59,2,43.5836,19.5258
123,10186,74,2,1,0,39,0,1,0,74,2,50.0667,22.5
121,10210,38,0,1,0,1,0,0,0,38,0,-12.6,-69.1833
34,10218,100,4,4,0,3,0,6,0,100,4,8.3636,-72.4075
19,10237,34,0,1,0,4,0,1,0,34,0,-17.55,-65.8333
54,10329,48,0,1,0,42,0,2,0,48,0,47.9967,-4.0964
100,10331,49,0,1,0,11,0,4,0,49,0,19.6638,-101.524
54,9822,64,2,2,0,18,0,5,0,64,2,44.3775,4.6961
146,9829,23,0,0,0,23,0,2,0,22,0,37.3017,-6.2986
33,9853,77,2,2,0,23,0,7,0,77,2,27.6333,113.85
166,9904,70,2,2,0,20,0,10,0,70,2,38.7308,-120.7979
166,9926,55,2,1,0,14,0,17,0,55,2,42.5266,-87.8895
22,9977,40,0,1,0,9,0,4,0,40,0,-8.1492,-35.4011
146,9991,20,0,0,0,16,0,3,0,20,0,42.5461,-6.5908
75,10023,71,2,1,0,29,0,3,0,71,2,45.9667,12.6167
75,9190,97,2,1,0,56,1,0,0,97,2,45.7833,8.9667
123,9201,64,2,1,0,45,0,0,0,64,2,50.2813,19.565
152,9210,57,2,1,0,50,0,0,0,57,2,47.35,7.9
130,9243,35,0,1,0,35,0,0,0,13,0,56.7,28.6667
166,9253,53,2,1,0,25,0,7,0,53,2,38.6881,-121.2209
29,9303,38,0,1,0,23,0,3,0,38,0,43.9,-78.85
54,9328,69,2,1,0,61,1,0,0,69,2,48.5511,7.7136
24,9351,81,2,1,0,35,0,0,0,81,2,13.5833,-2.4167
15,9359,56,2,1,0,41,0,1,0,56,2,50.7083,5.6431
166,9410,41,0,1,0,34,0,1,0,41,0,36.6188,-121.9259
58,9416,51,2,1,0,44,0,0,0,51,2,51.7181,8.7542
122,9425,44,0,1,0,18,0,1,0,44,0,7.8272,123.4364
75,9462,61,2,1,0,51,1,0,0,61,2,2.8917,-75.4375
166,9465,54,2,1,0,40,0,4,0,54,2,40.8472,-73.9966
8,9488,264,5,9,0,2,0,17,0,264,5,53.35,-6.379
130,10444,106,4,2,0,41,0,1,0,106,4,49.7833,129.4167
166,10472,96,2,3,0,23,0,13,0,96,2,34.0512,-117.1712
22,10501,28,0,0,0,20,0,0,0,28,0,-9.6219,-42.0808
15,10529,48,0,1,0,39,0,1,0,48,0,51.2667,5.0667
58,10543,44,0,1,0,39,0,1,0,44,0,51.8333,6.7006
22,10602,24,0,1,0,14,0,0,0,24,0,-26.1,-49.79
146,10616,55,2,1,0,55,1,1,0,52,2,41.4969,2.1574
69,10649,169,3,3,0,66,1,4,0,169,3,24.7,83.07
166,10660,47,0,1,0,32,0,1,0,47,0,42.6645,-83.1563
166,10661,49,0,1,0,49,0,1,0,14,0,34.9415,-81.0241
8,10665,25,0,0,0,25,0,4,0,13,0,-23.3781,150.5136
33,10709,143,4,4,0,4,0,23,0,143,4,26.2312,104.0966
166,7353,55,2,1,0,34,0,1,0,55,2,42.5073,-83.1034
69,7391,198,3,10,0,3,0,24,0,198,3,22.59,88.24
22,7461,25,0,0,0,25,0,0,0,23,0,-6.8389,-35.1258
59,7467,39,0,1,0,25,0,0,0,39,0,7.0667,-1.4
129,7601,54,2,1,0,47,0,0,0,54,2,47.35,22.3333
166,2843,117,4,3,0,17,0,26,0,117,4,33.9963,-118.1519
121,2876,26,0,1,0,5,0,0,0,26,0,-7.3333,-75.0167
75,2879,59,2,1,0,58,1,0,0,59,2,40.9667,17.1167
100,2978,30,0,0,0,25,0,0,0,30,0,20.5104,-86.9493
67,3022,68,2,1,0,68,1,0,0,61,2,47.6167,17.25
70,3062,281,5,15,0,6,0,59,1,281,5,-6.3711,106.8
155,9798,93,2,2,0,14,0,5,0,93,2,15.8084,102.6018
122,9830,72,2,1,0,20,0,1,0,72,2,13.7177,123.7448
22,9871,52,2,1,0,20,0,0,0,52,2,-22.6136,-45.1761
62,9891,90,2,1,0,19,0,0,0,90,2,11.08,-12.401
99,9906,55,2,1,0,27,0,0,0,55,2,-20.4286,57.6531
58,9930,54,2,1,0,45,0,0,0,54,2,51.2167,7.8833
166,9938,54,2,1,0,29,0,0,0,54,2,44.4615,-89.5382
130,9944,39,0,1,0,32,0,7,0,39,0,55.4311,37.5456
53,10091,34,0,1,0,34,0,1,0,8,0,60.3944,25.6639
130,10175,41,0,1,0,26,0,6,0,41,0,53.8833,86.7167
136,10176,56,2,1,0,48,0,0,0,56,2,43.2339,21.5861
169,10245,84,2,1,0,28,0,0,0,84,2,11.7167,-70.1833
121,10247,11,0,0,0,11,0,0,0,5,0,-14.6939,-74.1241
10,10258,82,2,1,0,46,0,0,0,82,2,56.0167,37.8333
46,10267,48,0,1,0,3,0,0,0,48,0,-1.4861,-78.0028
106,10270,31,0,1,0,18,0,0,0,31,0,18.8167,95.2167
124,10315,41,0,1,0,41,0,1,0,20,0,38.7514,-9.2664
54,10754,46,0,1,0,38,0,1,0,46,0,50.6901,3.1817
174,10800,37,0,1,0,37,0,1,0,33,0,53.3419,-2.7336
75,10809,68,2,1,0,67,1,0,0,68,2,44.3764,12.0334
25,10820,40,0,1,0,27,0,0,0,40,0,-3.4833,30.25
131,10822,85,2,2,0,26,0,1,0,85,2,-1.95,30.4333
58,10835,66,2,1,0,54,1,0,0,66,2,49.3167,6.75
100,10847,45,0,1,0,18,0,1,0,45,0,27.8489,-101.12
69,10876,33,0,1,0,10,0,1,0,33,0,22.48,92.97
69,10894,63,2,1,0,12,0,4,0,63,2,12.893,75.725
75,10996,63,2,1,0,63,1,0,0,48,0,41.8167,12.8
100,11030,54,2,1,0,30,0,0,0,54,2,11.7536,125.4558
118,11045,61,2,1,0,28,0,3,0,61,2,9.033,-79.5
58,11093,54,2,1,0,48,0,0,0,54,2,50.77,7.1867
146,11147,38,0,1,0,38,0,0,0,38,0,38.0617,-1.0492
58,9557,43,0,1,0,43,0,0,0,25,0,53.4167,11.8333
54,9602,64,2,1,0,39,0,0,0,64,2,45.9236,6.6864
69,9707,55,2,1,0,26,0,3,0,55,2,14.0847,77.5967
22,9715,55,2,1,0,24,0,0,0,55,2,-20.6383,-51.1092
58,9772,65,2,1,0,60,1,0,0,65,2,48.895,8.705
116,908,189,3,2,0,126,3,0,0,189,3,29.3956,71.6836
166,917,59,2,2,0,25,0,4,0,59,2,30.9052,-84.5732
166,942,53,2,1,0,30,0,5,0,53,2,32.7194,-96.6151
122,949,65,2,1,0,25,0,2,0,65,2,14.954,120.901
69,995,62,2,1,0,38,0,1,0,62,2,23.0435,88.8318
122,996,30,0,1,0,30,0,0,0,19,0,4.7086,115.0739
22,1085,25,0,0,0,13,0,0,0,25,0,-3.0189,-41.1369
174,1482,134,4,1,0,24,0,0,0,134,4,11.85,-15.5667
75,1486,44,0,1,0,44,0,1,0,20,0,41.0333,16.75
166,1498,70,2,1,0,19,0,6,0,70,2,39.0608,-104.6752
93,1515,53,2,2,0,24,0,0,0,53,2,-15.7861,35.0058
58,1581,68,2,2,0,27,0,8,0,68,2,52.3667,8.3167
162,1592,67,2,1,0,38,0,0,0,67,2,49.0669,23.8514
69,1624,68,2,2,0,47,0,0,0,68,2,26.4769,90.5583
34,1676,75,2,2,0,9,0,4,0,75,2,9.9761,-73.8903
75,1677,71,2,2,0,52,1,11,0,71,2,40.7667,14.4833
166,1737,34,0,1,0,28,0,1,0,34,0,46.3553,-94.1983
15,1758,48,0,1,0,30,0,6,0,48,0,51.35,4.6333
22,1766,30,0,0,0,9,0,2,0,30,0,-7.4928,-38.985
109,1795,55,2,1,0,37,0,4,0,55,2,51.9,4.1667
144,1806,212,5,14,0,21,0,17,0,212,5,-25.6344,27.7811
109,1194,61,2,1,0,28,0,6,0,61,2,50.9333,5.8
15,1195,50,0,1,0,37,0,3,0,50,0,51.1428,3.3408
166,1254,52,2,2,0,37,0,8,0,52,2,30.462,-87.312
58,1256,66,2,2,0,24,0,9,0,66,2,52.3,8.1333
75,1273,55,2,1,0,45,0,0,0,55,2,37.5833,14.9833
58,1285,62,2,1,0,34,0,3,0,62,2,50.4297,7.5703
146,1338,51,2,1,0,18,0,4,0,51,2,43.42,-2.7264
62,1379,46,0,1,0,17,0,0,0,46,0,8.6833,-8.6333
69,1391,58,2,1,0,43,0,0,0,58,2,16.1,80.78
164,1413,60,2,1,0,21,0,5,0,60,2,51.016,-4.209
159,1458,53,2,1,0,48,0,0,0,53,2,37.025,37.9769
22,642,68,2,2,0,3,0,5,0,68,2,-22.5731,-47.1725
23,669,76,2,1,0,43,0,0,0,76,2,42.0167,24.8667
166,679,76,2,2,0,36,0,7,0,76,2,37.6942,-122.1159
58,750,64,2,1,0,35,0,3,0,64,2,48.3689,10.8978
75,754,50,0,1,0,36,0,3,0,50,0,44.2167,9.9667
166,800,58,2,1,0,10,0,15,0,58,2,28.5473,-81.2956
122,824,38,0,1,0,19,0,0,0,38,0,10.6765,122.9509
9,840,68,2,1,0,34,0,1,0,68,2,47.7115,13.6239
165,895,41,0,1,0,17,0,0,0,41,0,-6.4444,38.9028
164,11570,59,2,1,0,27,0,5,0,59,2,50.68,-3.239
174,11671,159,3,1,0,94,1,2,0,159,3,26.12,50.65
162,11726,34,0,1,0,34,0,1,0,17,0,48.0167,38.7667
109,11740,30,0,1,0,26,0,5,0,30,0,51.5711,8.1092
22,11756,17,0,0,0,11,0,2,0,17,0,-28.8178,-52.51
75,11791,55,2,1,0,21,0,2,0,55,2,46.1697,9.87
54,11809,50,0,1,0,23,0,5,0,50,0,44.0083,4.8725
166,11847,54,2,1,0,18,0,6,0,54,2,38.9393,-119.9828
166,11864,45,0,1,0,14,0,12,0,45,0,27.0444,-82.4155
166,11865,129,4,4,0,3,0,35,0,129,4,33.9336,-118.0312
75,11896,63,2,1,0,37,0,2,0,63,2,46.1281,12.885
164,12017,33,0,1,0,33,0,3,0,19,0,53.4466,-2.3086
166,12028,83,2,2,0,31,0,13,0,83,2,41.051,-80.592
155,12103,35,0,0,0,24,0,0,0,35,0,14.8965,101.8167
166,12178,56,2,1,0,23,0,9,0,56,2,41.9957,-88.6821
33,12232,65,2,2,0,65,1,0,0,49,0,46.3909,123.4161
77,12249,29,0,0,0,29,0,1,0,24,0,32.128,131.5033
77,12252,67,2,1,0,63,1,1,0,67,2,36.3219,139.0033
19,12347,15,0,0,0,1,0,1,0,15,0,-21.5333,-64.7333
77,12368,44,0,1,0,44,0,1,0,43,0,34.9966,139.87
57,6124,31,0,1,0,31,0,0,0,23,0,42.3244,42.4222
58,6209,51,2,1,0,29,0,3,0,51,2,49.2833,7.2333
67,6233,71,2,1,0,40,0,1,0,71,2,46.4923,19.7368
58,6253,51,2,1,0,34,0,2,0,51,2,49.7333,10.1667
144,6265,172,3,9,0,18,0,12,0,172,3,-26.8667,26.6667
155,6277,45,0,1,0,24,0,0,0,45,0,9.5,100.0
174,6282,84,2,1,0,25,0,1,0,84,2,9.97,76.28
15,6298,41,0,1,0,33,0,2,0,41,0,51.1,2.65
136,6498,69,2,1,0,40,0,1,0,69,2,45.6,19.5333
77,6541,34,0,1,0,34,0,1,0,19,0,40.6426,140.6113
53,6559,24,0,1,0,24,0,0,0,3,0,65.9667,29.1833
54,6585,61,2,1,0,19,0,6,0,61,2,48.9322,2.3967
166,6587,47,0,1,0,38,0,2,0,47,0,43.8241,-91.2268
5,6616,43,0,1,0,12,0,8,0,43,0,-34.9211,-57.9544
166,6633,71,2,1,0,27,0,5,0,71,2,36.02,-86.5586
113,6656,117,4,4,0,20,0,1,0,117,4,8.5,8.5167
166,6731,41,0,1,0,41,0,3,0,32,0,40.042,-76.3012
166,6810,42,0,1,0,42,0,2,0,27,0,34.7602,-79.4773
58,6813,50,0,1,0,24,0,3,0,50,0,50.6378,9.3944
54,6836,50,0,1,0,35,0,1,0,50,0,50.7067,1.5733
124,6884,33,0,0,0,33,0,1,0,23,0,39.75,-8.8
75,6897,98,2,1,0,36,0,5,0,98,2,45.085,11.6006
130,6909,74,2,2,0,51,1,0,0,74,2,60.7333,114.9167
90,6911,34,0,0,0,34,0,0,0,33,0,54.65,25.0667
130,6933,29,0,1,0,29,0,0,0,16,0,58.2358,92.4828
33,6970,127,4,3,0,127,3,3,0,114,4,41.2643,123.1772
123,7006,99,2,1,0,32,0,2,0,99,2,49.7006,20.4267
64,7026,34,0,1,0,16,0,0,0,34,0,6.0,-58.3
33,7033,156,3,2,0,156,2,2,0,84,2,36.0812,111.5087
22,7038,37,0,1,0,19,0,1,0,37,0,-19.3894,-40.0678
130,7048,34,0,1,0,34,0,1,0,25,0,52.6167,39.6
8,7060,31,0,0,0,31,0,2,0,16,0,-28.8167,153.2833
166,7076,30,0,1,0,18,0,2,0,30,0,36.986,-121.9804
166,7131,77,2,2,0,6,0,22,0,77,2,34.045,-117.2498
164,7141,30,0,0,0,30,0,0,0,11,0,42.8796,-71.3873
75,7167,57,2,2,0,36,0,10,0,57,2,22.2667,-101.9833
166,7172,47,0,1,0,28,0,9,0,47,0,38.6983,-77.2164
166,7175,65,2,1,0,12,0,18,0,65,2,37.3684,-122.0965
144,7196,33,0,1,0,23,0,1,0,33,0,-23.05,29.9
166,7291,53,2,1,0,38,0,9,0,53,2,38.2645,-85.5891
130,7302,56,2,1,0,22,0,13,0,56,2,55.5833,37.9
69,7350,51,2,0,0,21,0,0,0,51,2,12.4209,75.7397
69,7360,63,2,1,0,34,0,0,0,63,2,9.9252,78.1198
69,7390,152,3,1,0,34,0,0,0,152,3,22.1769,75.5856
70,7409,50,0,1,0,31,0,1,0,50,0,-6.8353,108.2278
58,7444,33,0,0,0,33,0,0,0,32,0,54.1667,10.55
122,7455,63,2,1,0,24,0,1,0,63,2,14.8433,120.8114
114,7489,32,0,1,0,32,0,1,0,16,0,58.0267,7.4533
75,7500,49,0,1,0,49,0,3,0,22,0,40.4,17.6333
130,3125,60,2,0,0,28,0,0,0,60,2,53.25,39.1333
130,3184,53,2,1,0,28,0,6,0,53,2,55.85,37.1167
166,3190,52,2,1,0,22,0,7,0,52,2,41.2813,-84.3657
69,3206,500,1,1,0,44,0,2,0,446,1,28.61,77.23
15,3250,39,0,1,0,24,0,4,0,39,0,51.05,3.8
166,3280,138,4,4,0,3,0,30,0,138,4,33.9992,-117.8161
15,3301,40,0,1,0,26,0,2,0,40,0,51.0333,2.8667
130,3307,31,0,0,0,30,0,0,0,31,0,54.1833,49.5833
69,3346,73,2,1,0,73,1,0,0,68,2,30.3844,74.6394
146,3370,34,0,1,0,28,0,2,0,34,0,38.9545,-5.8617
109,3376,40,0,1,0,29,0,4,0,40,0,51.6333,4.9333
33,3377,73,2,3,0,39,0,2,0,73,2,22.2479,112.3794
166,3404,77,2,2,0,14,0,7,0,77,2,54.145,-4.482
166,3481,57,2,1,0,43,0,5,0,57,2,39.2704,-76.4942
166,3491,500,1,133,2,0,0,53,1,500,1,24.025,-104.6675
164,3496,56,2,0,0,31,0,1,0,56,2,35.9792,-78.9022
154,3498,81,2,1,0,40,0,0,0,81,2,38.5367,68.78
58,3577,37,0,1,0,37,0,1,0,22,0,52.3667,10.2667
166,3588,54,2,1,0,25,0,4,0,54,2,35.6689,-97.416
166,3589,39,0,1,0,26,0,6,0,39,0,47.8115,-122.3533
166,3670,57,2,1,0,25,0,6,0,57,2,36.3367,-82.237
58,3695,33,0,1,0,32,0,3,0,33,0,50.9333,6.5667
174,4112,44,0,0,0,37,0,1,0,44,0,57.441,10.534
58,4128,32,0,0,0,32,0,1,0,28,0,48.4633,8.4111
77,4155,43,0,1,0,43,0,1,0,32,0,35.1613,138.6763
77,4156,41,0,1,0,40,0,3,0,41,0,34.5667,135.6
33,4176,82,2,3,0,35,0,8,0,82,2,41.8708,123.8917
166,4201,51,2,1,0,44,0,5,0,51,2,39.1346,-77.2131
34,4204,149,4,2,0,10,0,6,0,149,4,10.9167,-74.8333
75,4207,61,2,1,0,61,1,1,0,42,0,40.1667,18.1667
75,4216,35,0,1,0,35,0,2,0,20,0,45.4833,8.7
8,4297,33,0,0,0,25,0,1,0,33,0,-38.15,144.35
58,4336,31,0,0,0,31,0,1,0,26,0,48.8,9.0653
